id	title	revenue	vote_count	vote_average	popularity
9609	Of Mice and Men	5471088	147	7.1	6.112112000000001
12143	Bad Lieutenant	2019469	162	6.9	6.4170370000000005
4234	Scream 3	161834276	749	5.7	9.738371
9605	Single White Female	48017402	139	6.0	7.246119
8374	The Boondock Saints	30471	848	7.2	12.457908
29076	Gun Shy	1631839	24	5.4	6.370105000000001
80471	Beloved/Friend	0	5	6.1	0.600431
49477	Gendernauts: A Journey Through Shifting Identities	0	2	10.0	0.073744
121940	Knockout	0	0	0.0	0.31301
28156	The Baby	0	20	6.1	1.261534
113096	The Brandon Teena Story	0	3	7.3	0.107046
106837	Different for Girls	0	5	5.2	0.533219
24349	Minnie and Moskowitz	0	19	6.4	2.096508
27841	They Might Be Giants	0	19	7.3	2.303594
1907	The Beach	144056873	1271	6.3	14.430310999999998
15489	Snow Day	0	51	4.8	6.295701
15655	The Tigger Movie	45554533	146	6.3	7.023414
68546	Cotton Mary	0	3	5.3	0.30869
36210	Not One Less	0	36	7.5	1.8969310000000001
279444	Soft Toilet Seats	0	0	0.0	0.002341
77908	Trois	1160268	1	4.5	0.06431
22342	The Big Combo	0	25	7.2	1.787278
96484	Conceiving Ada	0	0	0.0	0.563712
30062	Eaten Alive	0	41	4.9	5.394715
62463	Raining Stones	0	20	5.7	1.592047
25934	To Sir, with Love	0	72	7.6	8.138554
101383	With Byrd at the South Pole	0	2	7.5	0.10214
14181	Boiler Room	28780255	202	6.5	8.518425
10385	Hanging Up	36037909	42	5.0	6.474767
2787	Pitch Black	53187659	1812	6.7	6.424399
2069	The Whole Nine Yards	106371651	540	6.3	12.061521
61416	Beautiful People	0	11	6.0	0.978894
79515	Black Tar Heroin: The Dark End of the Street	0	6	7.1	0.23207399999999997
14839	Blue Collar	6521083	30	7.2	1.379256
42186	Bluebeard	0	7	5.6	0.562477
28978	The Circus	0	119	8.0	6.714813
901	City Lights	19181	444	8.2	10.891524
25010	The Flamingo Kid	0	17	6.0	4.418591
36208	A Dog's Life	0	46	7.1	1.972147
10098	The Kid	2500000	404	8.0	8.168455999999999
18264	The Man from Laramie	0	41	6.8	5.678463
291861	The Wild McCullochs	0	0	0.0	0.594758
33374	Class Reunion	0	5	3.4	2.086059
43368	The Big Trees	0	7	5.2	0.9660639999999999
127602	Happy Go Lovely	0	1	5.0	0.074823
2155	Reindeer Games	32168970	175	5.3	12.11759
11004	Wonder Boys	0	165	6.9	5.922739
25212	Deterrence	0	7	6.1	3.682868
36048	Judy Berlin	0	3	4.8	0.316842
139	Mifune	0	16	6.8	2.539346
210307	The Waiting Game	0	0	0.0	1.169592
47816	3 Strikes	9000000	15	5.9	0.651625
20682	Chain of Fools	0	24	5.9	2.241861
25166	Drowning Mona	15427192	43	5.4	4.372616000000001
1831	The Next Best Thing	24362772	29	4.3	2.9719990000000003
10416	What Planet Are You From?	0	37	5.4	1.994868
14271	Beyond the Mat	500000	17	7.8	2.691433
4816	Ghost Dog: The Way of the Samurai	0	306	7.2	9.368099
19958	The Year My Voice Broke	0	10	7.3	1.334529
28569	Splendor in the Grass	0	49	7.1	9.739448
2193	My Tutor	22587000	17	5.8	4.67546
64871	The Legend of Lobo	0	0	0.0	0.017999
54575	The Killing of Sister George	0	13	6.2	0.48760200000000004
11016	Key Largo	0	124	7.6	7.588489
23020	Jail Bait	0	11	3.5	0.514993
54195	It Happened Here	0	7	5.3	0.352743
139058	I'll Never Forget What's'isname	0	3	7.0	0.29714
20423	For All Mankind	770132	34	8.3	3.2162919999999997
10839	Cross of Iron	0	89	6.6	9.103168
36489	Bride of the Monster	0	24	4.2	1.406932
24481	Born Yesterday	0	35	6.6	6.085287
11296	Birdy	1400000	112	6.9	16.243093
61651	And God Created Woman	0	13	3.8	2.572665
28172	Blood Feast	4000000	26	5.3	1.783412
57855	Charlie, the Lonesome Cougar	0	4	4.9	0.43968100000000004
28180	Color Me Blood Red	0	16	5.0	0.649273
14280	Never Cry Wolf	0	36	6.9	3.464922
72086	The Night Visitor	0	6	7.3	1.529024
149687	The Perils of Pauline	0	1	8.0	0.8876299999999999
29478	A Raisin in the Sun	0	26	7.1	2.501072
28177	Two Thousand Maniacs!	0	30	6.2	1.682434
64166	Brown's Requiem	0	2	6.0	0.283548
73642	The Closer You Get	0	2	4.5	0.427125
2067	Mission to Mars	60874615	374	5.7	9.021107
622	The Ninth Gate	58401898	768	6.3	11.316349
110666	Condo Painting	0	0	0.0	0.001191
28463	East/West	0	11	7.5	1.080972
12186	Defending Your Life	0	65	6.5	3.711347
20283	Breaking Away	20000000	80	7.4	4.806374
5693	Hoosiers	28607524	143	7.1	6.484495
287	Bull Durham	50888000	154	6.6	6.924072
968	Dog Day Afternoon	46665856	685	7.6	7.530125999999999
838	American Graffiti	140000000	330	6.9	9.188584
16958	The Asphalt Jungle	0	102	7.5	12.86559
3114	The Searchers	0	332	7.7	7.803856
31938	The Devil's Brigade	0	23	6.4	3.007031
12501	The Big Country	0	70	7.8	4.671032
22650	Any Number Can Win	0	17	6.9	1.7719150000000001
31618	Betrayed	0	19	5.6	2.812811
42232	Bound for Glory	0	22	7.0	3.207471
15873	The Bridge at Remagen	0	37	6.2	3.4258919999999997
26928	Buck and the Preacher	0	10	5.0	2.0981490000000003
68427	Daughters of the Dust	0	9	6.8	1.0905799999999999
25392	Destination Moon	0	17	6.1	0.940976
67455	The Fantastic Night	0	3	5.7	0.543794
22178	Hangmen Also Die!	0	26	6.8	2.54637
48213	The Ogre	0	14	6.4	1.5453540000000001
35412	On the Beach	0	60	6.7	4.00437
43463	Railroaded!	0	9	6.6	1.344363
59939	Slaves to the Underground	0	2	5.0	0.42547399999999996
159727	Song of Freedom	0	0	0.0	0.013234000000000001
244151	Big Fella	0	1	8.0	0.44474600000000003
8333	The Taking of Pelham One Two Three	0	109	7.6	7.7628330000000005
19259	Volunteers	0	39	5.6	7.511384
820	JFK	205405498	513	7.5	13.813146
11718	Who's Harry Crumb?	0	77	5.5	7.102963000000001
8989	Harry and the Hendersons	49998613	157	5.6	9.296024000000001
32031	Let's Get Harry	0	3	4.7	0.500088
58048	Shanghai Surprise	0	15	2.9	1.408849
26827	Who's That Girl	7305209	51	5.2	3.78346
11157	She-Devil	0	82	5.4	4.282807
28370	Date With an Angel	0	20	5.6	1.600871
918	Blind Date	39321715	115	5.6	6.696292
61178	Nadine	5669831	21	5.5	7.569698
11176	The Muppet Movie	76657000	168	7.0	6.769866
14900	The Great Muppet Caper	0	72	6.9	8.87534
11899	The Muppets Take Manhattan	0	102	6.5	5.89335
36536	Sesame Street Presents Follow That Bird	0	12	6.5	1.779267
18890	We're Back! A Dinosaur's Story	9317021	109	5.8	13.58903
19736	Baby: Secret of the Lost Legend	0	24	5.3	1.6979349999999998
123047	Turtle Diary	0	4	8.3	0.794209
24575	Raise the Titanic	0	21	5.2	2.132843
16535	Titanic	4905000	27	6.2	12.90707
10971	A Night to Remember	0	45	7.5	6.560231
23928	Captain Horatio Hornblower R.N.	0	23	6.5	1.577618
31336	The Carriers Are Waiting	0	8	7.3	0.3943
462	Erin Brockovich	256271286	730	7.1	10.135446
9532	Final Destination	53302314	1416	6.4	14.961416
117259	Soft Fruit	0	0	0.0	0.086721
78231	Babymother	0	1	3.0	0.07256699999999999
2383	The Bear	138241022	85	6.9	4.158572
25503	Impact	0	6	5.8	1.551252
53879	Love Is a Many-Splendored Thing	0	23	5.8	1.5536969999999999
1396	Mirror	0	147	7.8	10.115839999999999
11570	The Crimson Pirate	0	30	6.9	2.255459
1541	Thelma & Louise	45361000	766	7.2	14.785388000000001
150043	Something For Everyone	0	6	7.1	1.171828
17443	...And Justice for All	33300000	118	7.1	6.291512
8469	Animal House	141000000	420	7.0	7.5253820000000005
27995	She's Gotta Have It	0	29	6.2	7.056652000000001
36739	School Daze	0	27	6.1	6.25967
925	Do the Right Thing	37295445	301	7.6	10.465403
41823	Mo' Better Blues	16153593	48	6.3	2.715137
1713	Jungle Fever	32482682	71	6.0	7.701917999999999
26170	Coogan's Bluff	3110000	80	6.2	4.60692
30547	The Champ	0	38	6.7	6.463112000000001
54825	Creature Comforts	0	29	7.3	2.3292330000000003
13939	Death Wish	22000000	165	7.0	12.968011
14373	Death Wish 2	45000000	74	6.1	7.965003
24873	Death Wish 3	16945171	68	6.1	12.829903999999999
26263	Death Wish 4: The Crackdown	0	51	5.6	4.566325
34746	Death Wish 5: The Face of Death	1702394	46	5.0	3.595599
996	Double Indemnity	2500000	425	8.0	6.49432
9079	Dying Young	0	87	5.8	10.762636
1496	Cool as Ice	1193062	27	4.7	2.329486
1498	Teenage Mutant Ninja Turtles	202000000	486	6.5	13.184585
1497	Teenage Mutant Ninja Turtles II: The Secret of the Ooze	78000000	290	5.8	7.9942660000000005
1499	Teenage Mutant Ninja Turtles III	42000000	189	5.1	8.13688
1880	Red Dawn	38376497	217	6.4	8.233168
33762	Band of the Hand	4865912	14	6.9	4.397712
103960	Born American	0	7	3.6	0.286981
11690	Bloodsport	11806119	370	6.6	8.822275999999999
29143	Eyes of Laura Mars	20000000	46	5.7	3.705714
35292	Funny Bones	0	12	6.8	3.2082650000000004
36652	The Good Earth	0	13	5.7	1.085948
801	Good Morning, Vietnam	123922370	658	7.1	9.023282
104301	The Good Mother	0	5	4.7	1.9424700000000001
11520	Grumpy Old Men	0	176	6.5	7.529482000000001
1879	Guess Who's Coming to Dinner	56666667	174	7.6	5.032469
2085	Romeo Must Die	91036760	334	6.0	8.369176
13539	Here On Earth	0	48	5.4	3.199357
16222	Whatever It Takes	9902115	38	5.1	3.550711
109479	Buddy Boy	0	1	6.0	0.078239
17078	The Color of Paradise	0	34	7.1	2.0662529999999997
37722	Waking the Dead	327418	22	6.5	1.241671
75892	Blood and Sand	0	4	3.3	1.334127
33516	Gothic	0	33	5.8	2.5789020000000002
99008	Hillbillys in a Haunted House	0	6	1.5	0.287059
9960	Lord of the Flies	0	164	6.6	7.597775
3082	Modern Times	8500000	881	8.1	8.159556
49338	National Lampoon's Last Resort	0	8	4.6	0.575108
2102	Solar Crisis	0	7	4.4	0.653162
52961	That's Life!	0	3	4.7	1.390361
12187	Heart and Souls	16589540	84	6.6	8.450231
24748	Hud	10000000	69	7.4	4.526285
990	The Hustler	7600000	243	7.6	9.333533000000001
1908	Inherit the Wind	0	93	7.6	6.302173000000001
9764	Dersu Uzala	0	90	8.0	4.713259
840	Close Encounters of the Third Kind	303788635	1122	7.2	10.610446000000001
39890	The City of the Dead	0	34	6.5	1.514972
42237	Jonah Who Will Be 25 in the Year 2000	0	4	8.0	0.007963
26689	Retroactive	0	39	6.0	2.780487
25673	A Place in the Sun	0	87	6.9	6.656992999999999
2291	Jacob's Ladder	25965144	376	7.3	8.176863
13531	Empire Records	0	188	6.6	7.188728
16620	La Bamba	54215416	120	6.8	6.476534
526	Ladyhawke	18432000	264	6.8	8.157587
13346	Lucas	8200000	53	6.4	4.57535
243	High Fidelity	47126295	636	7.0	8.524956
10501	The Road to El Dorado	76432727	892	7.0	8.755188
11478	The Skulls	35007180	160	5.7	11.363754
96167	Autopsy	0	3	7.3	0.172285
24212	Devil Girl from Mars	0	8	4.0	1.173332
6644	El Dorado	6000000	96	7.2	7.0706690000000005
41038	The Hideous Sun Demon	0	3	5.7	0.400823
879	Hook	300854823	1563	6.7	14.508137
32613	Horror Express	0	63	6.2	12.004189
39406	My Chauffeur	0	6	6.2	0.185346
85689	The Son of the Sheik	0	3	4.7	0.135371
31624	Torso	0	39	6.2	2.911722
17529	True Grit	14250000	205	7.3	12.497833
40841	Roadside Prophets	157645	6	6.8	3.1905919999999997
118098	Madame Sousatzka	0	7	5.4	0.553293
1793	Max Dugan Returns	0	18	6.3	1.7374880000000001
11327	Midnight Express	35000000	309	7.6	7.1860479999999995
1700	Misery	61276872	1085	7.6	15.020845000000001
54087	Mr. Saturday Night	13300000	17	5.2	0.987196
34322	Murphy's Romance	30867525	14	5.7	1.46034
41659	My Life	27484464	50	6.2	3.987514
593	Solaris	0	364	7.7	11.059785
10774	Network	23689877	391	7.8	13.180457
10083	No Way Out	35509515	155	6.9	11.457803
29786	North Dallas Forty	26079312	12	6.2	5.6696599999999995
11356	The Odd Couple	44527234	121	7.5	8.3539
10747	The Outlaw Josey Wales	31800000	303	7.4	5.849522
38809	Black and White	5241315	20	4.6	1.191035
10559	Frequency	68106245	473	7.0	10.163266
20697	Ready to Rumble	12372410	51	4.7	3.6929800000000004
2621	Return to Me	36609995	68	6.1	5.2697330000000004
10479	Rules of Engagement	71000000	178	6.0	10.278274
125709	Joe Gould's Secret	0	6	6.8	1.063547
49721	Me Myself I	369975	11	5.9	0.727837
2006	Bell, Book and Candle	0	37	6.4	6.441891
184885	The Bells	0	1	7.0	0.061599
46625	The End of Violence	0	17	5.1	1.621193
17339	Force 10 from Navarone	7230000	94	6.4	5.05047
26879	How to Stuff a Wild Bikini	0	10	6.6	1.283731
11305	Mystery Train	0	92	7.0	4.814921
48211	Sacco & Vanzetti	0	21	6.8	1.5607520000000001
28975	Taffin	0	8	6.4	2.0764549999999997
13665	Arthur	95461682	125	6.5	14.911301000000002
12309	Bachelor Party	38435947	156	5.8	5.511756
1552	Parenthood	126297830	177	6.4	8.09806
106	Predator	98235548	2129	7.3	18.495694
10333	The Prince of Tides	74787599	57	5.9	2.9609419999999997
11027	The Postman Always Rings Twice	0	115	6.4	8.049042
61560	Smoking / No Smoking	0	11	6.6	0.501632
123757	All the Vermeers in New York	0	0	0.0	4e-06
27197	An Actor's Revenge	0	11	6.6	1.616275
10468	28 Days	0	210	6.0	4.7566690000000005
1359	American Psycho	34266564	2128	7.3	13.686715
4967	Keeping the Faith	37036004	161	5.9	6.045585
31776	Where the Money is	0	15	5.5	8.851353999999999
10557	East Is East	28200000	60	6.5	5.138367
27745	The Filth and the Fury	0	29	7.3	2.756553
19214	Passion of Mind	0	6	5.8	2.2241169999999997
46686	Third World Cop	40717	0	0.0	0.003626
71402	Coming Apart	0	4	6.0	0.186614
13776	Diner	0	84	6.9	5.0770919999999995
26291	Shakes the Clown	0	25	5.5	2.714993
10784	Cabaret	0	210	7.4	10.82887
10242	What Ever Happened to Baby Jane?	0	210	7.9	4.857003
27857	Prick Up Your Ears	0	27	6.1	3.328585
16347	Auntie Mame	0	28	6.4	1.849064
4825	Guys and Dolls	0	55	6.9	4.860664
11654	The Hunger	5979292	114	6.4	13.235179
10518	Marathon Man	21709020	227	7.2	6.006812
11977	Caddyshack	39846344	370	6.7	10.451986
18041	Gossip	5108820	70	5.6	8.25719
14736	Love & Basketball	27728118	93	7.5	5.733226999999999
3536	U-571	127666415	345	6.1	7.879924000000001
1443	The Virgin Suicides	10409377	841	7.1	10.505386999999999
10424	Jennifer Eight	11390479	74	5.8	4.620936
80677	The Law	0	4	6.8	0.478178
28971	Limelight	0	99	8.0	10.755881
49096	Empire of Passion	0	18	6.7	1.185074
310431	Stacy's Knights	0	0	0.0	1.7e-05
40562	Committed	0	12	4.4	0.888545
9456	The Crow: Salvation	0	74	4.9	6.3112010000000005
889	The Flintstones in Viva Rock Vegas	59468275	140	4.4	6.053595
10564	Where the Heart Is	33771174	159	6.9	5.833133
15723	The Big Kahuna	3728888	91	6.8	4.896026
19600	Bossa Nova	0	9	6.1	0.577044
125537	Smiling Fish & Goat On Fire	0	1	7.0	0.071495
452	The Idiots	7235	107	6.7	9.174221000000001
68170	The Last September	0	1	8.0	0.041845
36234	Timecode	0	19	5.9	0.966535
39283	Carnosaur	1753979	21	3.9	0.293373
65460	Carnosaur 2	0	12	4.8	0.5524439999999999
55667	Carnosaur 3: Primal Species	0	12	5.0	0.833274
31978	Defying Gravity	0	6	4.8	1.089872
12476	The Hidden	0	85	6.7	5.467128
5241	Two Moon Junction	1547397	23	5.0	2.262915
98	Gladiator	457640427	5566	7.9	23.186667
21311	I Dreamed of Africa	0	18	5.3	2.767134
47724	Up at the Villa	0	6	6.2	0.555311
11129	Human Traffic	4000000	98	6.8	4.988283
94214	Jails, Hospitals & Hip-Hop	10	0	0.0	0.009056999999999999
117781	Black Tights	0	1	5.0	0.8361370000000001
1058	Breathless	19910002	67	5.6	7.587797
37112	The Great Locomotive Chase	0	6	5.2	1.8750419999999999
42159	The Idolmaker	0	5	6.5	0.226827
16395	Inferno	0	113	6.6	4.783203
50627	The King of Marvin Gardens	0	15	6.3	1.58885
5608	The Nibelungs, Tale 1: Siegfried	0	4	6.3	1.3112629999999998
38925	The Lords of Flatbush	4000000	18	5.7	1.3915030000000002
13105	Mr. Mom	64783827	79	6.5	10.693092
22501	Time Masters	0	38	7.4	8.717863000000001
5491	Battlefield Earth	21400000	259	3.0	5.2769260000000004
10560	Center Stage	17200925	95	6.8	10.491734
19489	Held Up	0	11	4.9	2.387117
19419	Screwed	0	24	4.9	5.166155000000001
23531	Whipped	0	11	3.1	0.7528520000000001
10688	Hamlet	1568749	35	6.0	12.896203
17889	Anchors Aweigh	0	44	6.3	4.35038
18228	Blue Hawaii	0	32	5.2	6.656799
80351	The Castaway Cowboy	0	4	6.1	0.022568
18642	G.I. Blues	0	19	6.3	1.587357
205054	The Gay Deceivers	0	1	5.0	0.068258
39391	Gypsy	0	20	6.5	2.184068
18644	King Creole	0	19	6.5	4.746925
31516	On the Town	0	50	6.9	3.446446
45827	One Little Indian	0	5	6.9	0.469293
5683	Pee-wee's Big Adventure	40940662	239	6.6	11.461437
113279	Regret to Inform	0	2	8.0	0.169989
2094	Roustabout	3000000	11	5.8	1.049308
14906	Saludos Amigos	0	57	5.8	3.9243300000000003
16176	The Slipper and the Rose	0	16	6.8	2.306621
52770	Things Change	0	13	6.4	6.272716
12518	Honeymoon in Vegas	0	85	5.5	8.573348
10567	Dinosaur	354248063	563	6.2	9.998415
10642	Loser	0	122	5.0	6.2449010000000005
9285	Road Trip	119754278	550	5.9	8.00158
10569	Small Time Crooks	0	155	6.4	9.569183
21879	The Hollywood Knights	10000000	18	6.4	2.5992189999999997
98502	The Myth Of Fingerprints	458815	5	3.4	0.22852600000000003
21484	Possession	0	153	6.9	10.505671000000001
24918	The Twelve Chairs	0	29	6.7	3.869883
955	Mission: Impossible II	546388105	1966	5.9	18.97178
8584	Shanghai Noon	56932305	756	6.2	10.308442
47295	Better Living Through Circuitry	0	2	4.0	0.076126
11332	8 ½ Women	0	14	6.3	1.687388
16093	Carnival of Souls	0	94	6.7	9.505438999999999
29372	Flying Tigers	0	7	6.1	1.636875
962	The Gold Rush	2500000	308	7.7	6.202041
5483	Lisa and the Devil	0	23	6.2	1.958345
21060	It's in the Water	0	5	6.3	0.666315
30588	Monsieur Verdoux	0	74	7.9	6.466517
668	On Her Majesty's Secret Service	81974493	464	6.5	9.356264
23518	Seven Days in May	0	48	6.9	2.623786
691	The Spy Who Loved Me	185438673	515	6.6	9.781450999999999
31353	Those Who Love Me Can Take the Train	0	3	4.5	1.156694
44018	Vagabond	0	28	7.2	2.073938
698	Moonraker	210308099	551	5.9	10.576273
682	The Man with the Golden Gun	97572000	533	6.4	12.127492
28973	A King in New York	0	38	7.1	4.1822040000000005
28974	A Woman of Paris	0	17	7.1	1.7468599999999999
40685	In Old California	0	5	4.4	0.889252
22994	The Fighting Seabees	0	14	6.4	1.5774270000000001
40639	Dark Command	0	11	5.7	0.759791
499	Cléo from 5 to 7	0	58	7.7	4.480811
9600	Big Momma's House	173959438	514	5.6	7.978985000000001
120077	Running Free	0	3	3.0	0.48244799999999993
38006	The Abominable Snowman	0	23	6.4	4.719784
2768	American Gigolo	22743674	137	5.9	11.53267
42002	Anguish	0	29	6.6	3.288353
40365	The Blood Spattered Bride	0	15	6.0	1.076492
24920	City of the Living Dead	0	86	5.9	8.54341
21	The Endless Summer	0	23	7.8	1.378819
10911	The Guns of Navarone	28900000	191	7.3	8.522673
10102	La Grande Bouffe	0	72	6.9	4.88779
30308	Lured	0	19	6.0	2.153455
38688	Pandora and the Flying Dutchman	0	19	6.5	1.1064100000000001
26912	Quatermass and the Pit	0	57	6.2	9.347228
26278	Quatermass II	0	32	6.2	7.029675
26953	Puppet Master	0	68	5.5	6.173017
26954	Puppet Master II	0	32	5.8	2.788831
26956	Puppet Master III Toulon's Revenge	0	32	6.0	3.3498120000000005
26957	Puppet Master 4	0	23	4.9	2.420391
26958	Puppet Master 5: The Final Chapter	0	19	4.2	4.139393
26959	Curse of the Puppet Master	0	20	3.6	3.4470330000000002
26960	Retro Puppet Master	0	12	2.5	1.34643
80287	Rent-a-Cop	0	9	4.6	0.9123690000000001
6003	Romeo and Juliet	38901218	145	7.3	6.990989999999999
23939	Stay Tuned	10736401	51	6.0	13.72021
46614	The Story of G.I. Joe	0	8	4.8	0.897699
11072	Blazing Saddles	119500000	619	7.2	13.233262
23069	Benji	0	35	6.1	1.54283
21299	Benji the Hunted	0	23	6.4	2.30019
38802	For the Love of Benji	0	7	5.6	0.022568
13368	White Christmas	0	111	6.9	6.723456
985	Eraserhead	7000000	500	7.5	7.871001
14002	Baraka	0	156	8.0	9.925348
541	The Man with the Golden Arm	0	51	6.9	3.353068
21137	The Decline of Western Civilization	0	27	7.5	1.54682
36724	The Decline of Western Civilization Part II: The Metal Years	0	20	6.8	1.350703
938	For a Few Dollars More	15000000	988	7.8	13.295342000000002
10648	Magnum Force	39768000	251	7.1	10.226181
11368	Blood Simple	0	308	7.3	8.884
10875	The Fabulous Baker Boys	0	79	6.5	4.343506
2075	Prizzi's Honor	26657534	82	6.5	7.506871
1551	Flatliners	61489265	413	6.3	11.890138
22500	Gandahar	0	25	7.4	1.258514
10246	Porky's	125728258	185	6.1	12.650546
19698	Porky's II: The Next Day	33759266	61	5.2	5.269838
23919	Porky's 3: Revenge	20518905	48	5.0	3.208108
18835	Private School	0	29	5.0	4.479689
26554	Class of Nuke 'Em High	0	43	5.7	4.0988489999999995
15239	The Toxic Avenger	0	116	6.3	8.061088
28165	The Toxic Avenger Part II	0	39	5.3	2.553835
28169	The Toxic Avenger Part III: The Last Temptation of Toxie	0	28	5.0	1.883822
15762	Night of the Creeps	0	113	6.6	5.460546
169	Predator 2	57120318	743	6.0	11.736241
865	The Running Man	38122105	713	6.4	9.389975999999999
9663	Starman	28744356	219	6.6	9.763928
26889	The Brother from Another Planet	0	26	6.6	2.02372
10128	Alien Nation	32155047	81	5.9	15.133316
9659	Mad Max	100000000	1235	6.6	11.412619
8810	Mad Max 2: The Road Warrior	24600832	981	7.3	11.189831
9355	Mad Max Beyond Thunderdome	36230219	765	5.9	12.689648
1727	Bird on a Wire	0	209	5.9	8.300805
635	Angel Heart	17185632	326	7.0	7.290872
10068	Nine 1/2 Weeks	6735922	183	5.8	6.706262
11495	Firestarter	17080167	174	5.9	7.048087
11428	Sleepwalkers	30524763	97	4.8	5.695003
10117	Action Jackson	20256975	51	4.9	14.054862
35936	Sarafina!	0	7	5.6	1.1666459999999998
25562	Soapdish	36489888	61	6.0	9.904821
51763	The Long Walk Home	0	14	6.4	4.636786
73079	Clara's Heart	0	11	4.4	4.922454
38921	Burglar	0	16	5.0	1.417505
35463	Fatal Beauty	0	15	5.3	1.473833
9679	Gone in Sixty Seconds	237202299	1511	6.1	14.091764999999999
24587	American Pimp	0	15	6.4	1.152591
51333	Love's Labour's Lost	299792	14	5.4	5.867426
17771	Sunshine	0	28	6.1	2.555556
31610	Trixie	0	1	4.0	1.6267129999999999
60005	American Virgin	0	3	5.2	0.10906500000000001
10264	Hamlet	20710451	95	6.7	12.50303
31657	Coming Home	0	38	6.9	3.176733
29204	American Pop	6000000	21	7.2	2.340967
